# temperature_K	thermal_conductance_per_area_W_per_m2K	fcs_mean_conductance_per_area_W_per_m2K	fcs_std_conductance_per_area_W_per_m2K	fcs_minus_std	fcs_plus_std
105.48000000	1.067221046775e+09	1.067202640200e+09	3.384029840100e+07	1.033362341799e+09	1.101042938601e+09
107.47000000	1.102109023879e+09	1.102090699100e+09	3.503731984300e+07	1.067053379257e+09	1.137128018943e+09
109.46000000	1.137320258100e+09	1.137302037100e+09	3.625124832600e+07	1.101050788774e+09	1.173553285426e+09
111.45000000	1.172846383377e+09	1.172828288200e+09	3.748192133400e+07	1.135346366866e+09	1.210310209534e+09
113.44000000	1.208679118556e+09	1.208661171700e+09	3.872917698900e+07	1.169931994711e+09	1.247390348689e+09
115.43000000	1.244810248138e+09	1.244792472300e+09	3.999285375000e+07	1.204799618550e+09	1.284785326050e+09
117.42000000	1.281231605284e+09	1.281214023300e+09	4.127279014700e+07	1.239941233153e+09	1.322486813447e+09
119.41000000	1.317935057184e+09	1.317917692000e+09	4.256882454600e+07	1.275348867454e+09	1.360486516546e+09
121.40000000	1.354912492835e+09	1.354895367300e+09	4.388079495400e+07	1.311014572346e+09	1.398776162254e+09
123.39000000	1.392155813191e+09	1.392138950200e+09	4.520853885000e+07	1.346930411350e+09	1.437347489050e+09
125.38000000	1.429656923625e+09	1.429640345600e+09	4.655189305900e+07	1.383088452541e+09	1.476192238659e+09
127.37000000	1.467407728580e+09	1.467391457800e+09	4.791069365800e+07	1.419480764142e+09	1.515302151458e+09
129.36000000	1.505400128278e+09	1.505384186500e+09	4.928477590600e+07	1.456099410594e+09	1.554668962406e+09
131.35000000	1.543626017309e+09	1.543610425600e+09	5.067397421300e+07	1.492936451387e+09	1.594284399813e+09
133.34000000	1.582077284930e+09	1.582062063700e+09	5.207812213500e+07	1.529983941565e+09	1.634140185835e+09
135.33000000	1.620745816887e+09	1.620730985600e+09	5.349705238600e+07	1.567233933214e+09	1.674228037986e+09
137.32000000	1.659623498561e+09	1.659609076000e+09	5.493059688400e+07	1.604678479116e+09	1.714539672884e+09
139.31000000	1.698702219258e+09	1.698688223100e+09	5.637858680800e+07	1.642309636292e+09	1.755066809908e+09
141.30000000	1.737973877451e+09	1.737960324200e+09	5.784085267400e+07	1.680119471526e+09	1.795801176874e+09
143.29000000	1.777430386804e+09	1.777417292000e+09	5.931722442700e+07	1.718100067573e+09	1.836734516427e+09
145.28000000	1.817063682801e+09	1.817051060700e+09	6.080753154200e+07	1.756243529158e+09	1.877858592242e+09
147.27000000	1.856865729836e+09	1.856853593400e+09	6.231160313900e+07	1.794541990261e+09	1.919165196539e+09
149.26000000	1.896828528615e+09	1.896816889700e+09	6.382926809800e+07	1.832987621602e+09	1.960646157798e+09
151.25000000	1.936944123729e+09	1.936932992700e+09	6.536035518600e+07	1.871572637514e+09	2.002293347886e+09
153.24000000	1.977204611308e+09	1.977193997400e+09	6.690469318400e+07	1.910289304216e+09	2.044098690584e+09
155.23000000	2.017602146624e+09	2.017592057700e+09	6.846211101500e+07	1.949129946685e+09	2.086054168715e+09
157.22000000	2.058128951563e+09	2.058119394200e+09	7.003243787400e+07	1.988086956326e+09	2.128151832074e+09
159.21000000	2.098777321901e+09	2.098768301500e+09	7.161550335300e+07	2.027152798147e+09	2.170383804853e+09
161.20000000	2.139539634296e+09	2.139531154800e+09	7.321113756800e+07	2.066320017232e+09	2.212742292368e+09
163.19000000	2.180408352949e+09	2.180400417300e+09	7.481917128100e+07	2.105581246019e+09	2.255219588581e+09
165.18000000	2.221376035903e+09	2.221368645700e+09	7.643943601500e+07	2.144929209685e+09	2.297808081715e+09
167.17000000	2.262435340924e+09	2.262428496600e+09	7.807176416700e+07	2.184356732433e+09	2.340500260767e+09
169.16000000	2.303579030951e+09	2.303572732000e+09	7.971598911500e+07	2.223856742885e+09	2.383288721115e+09
171.15000000	2.344799979094e+09	2.344794223900e+09	8.137194531500e+07	2.263422278585e+09	2.426166169215e+09
173.14000000	2.386091173169e+09	2.386085959000e+09	8.303946839800e+07	2.303046490602e+09	2.469125427398e+09
175.13000000	2.427445719765e+09	2.427441043000e+09	8.471839525900e+07	2.342722647741e+09	2.512159438259e+09
177.12000000	2.468856847838e+09	2.468852703900e+09	8.640856413200e+07	2.382444139768e+09	2.555261268032e+09
179.11000000	2.510317911853e+09	2.510314295400e+09	8.810981466600e+07	2.422204480734e+09	2.598424110066e+09
181.10000000	2.551822394465e+09	2.551819299300e+09	8.982198799400e+07	2.461997311306e+09	2.641641287294e+09
183.09000000	2.593363908763e+09	2.593361328000e+09	9.154492679200e+07	2.501816401208e+09	2.684906254792e+09
185.08000000	2.634936200090e+09	2.634934126100e+09	9.327847533100e+07	2.541655650769e+09	2.728212601431e+09
187.07000000	2.676533147456e+09	2.676531572000e+09	9.502247952600e+07	2.581509092474e+09	2.771554051526e+09
189.06000000	2.718148764565e+09	2.718147678700e+09	9.677678697900e+07	2.621370891721e+09	2.814924465679e+09
191.05000000	2.759777200475e+09	2.759776594800e+09	9.854124700800e+07	2.661235347792e+09	2.858317841808e+09
193.04000000	2.801412739916e+09	2.801412604600e+09	1.003157106800e+08	2.701096893920e+09	2.901728315280e+09
195.03000000	2.843049803287e+09	2.843050128000e+09	1.021000308500e+08	2.740950097150e+09	2.945150158850e+09
197.02000000	2.884682946352e+09	2.884683720400e+09	1.038940621500e+08	2.780789658250e+09	2.988577782550e+09
199.01000000	2.926306859660e+09	2.926308071900e+09	1.056976610200e+08	2.820610410880e+09	3.032005732920e+09
201.00000000	2.967916367722e+09	2.967918006800e+09	1.075106857200e+08	2.860407321080e+09	3.075428692520e+09
202.99000000	3.009506427940e+09	3.009508482100e+09	1.093329963600e+08	2.900175485740e+09	3.118841478460e+09
204.98000000	3.051072129343e+09	3.051074586700e+09	1.111644548200e+08	2.939910131880e+09	3.162239041520e+09
206.97000000	3.092608691127e+09	3.092611539600e+09	1.130049248600e+08	2.979606614740e+09	3.205616464460e+09
208.96000000	3.134111461031e+09	3.134114688200e+09	1.148542720300e+08	3.019260416170e+09	3.248968960230e+09
210.95000000	3.175575913560e+09	3.175579507000e+09	1.167123637000e+08	3.058867143300e+09	3.292291870700e+09
212.94000000	3.216997648085e+09	3.217001595200e+09	1.185790690400e+08	3.098422526160e+09	3.335580664240e+09
214.93000000	3.258372386824e+09	3.258376675000e+09	1.204542590000e+08	3.137922416000e+09	3.378830934000e+09
216.92000000	3.299695972733e+09	3.299700589200e+09	1.223378063200e+08	3.177362782880e+09	3.422038395520e+09
218.91000000	3.340964367311e+09	3.340969299200e+09	1.242295855000e+08	3.216739713700e+09	3.465198884700e+09
220.90000000	3.382173648344e+09	3.382178882900e+09	1.261294727600e+08	3.256049410140e+09	3.508308355660e+09
222.89000000	3.423320007591e+09	3.423325532000e+09	1.280373460500e+08	3.295288185950e+09	3.551362878050e+09
224.88000000	3.464399748435e+09	3.464405549800e+09	1.299530850300e+08	3.334452464770e+09	3.594358634830e+09
226.87000000	3.505409283503e+09	3.505415349100e+09	1.318765710100e+08	3.373538778090e+09	3.637291920110e+09
228.86000000	3.546345132265e+09	3.546351449300e+09	1.338076869700e+08	3.412543762330e+09	3.680159136270e+09
230.85000000	3.587203918628e+09	3.587210474400e+09	1.357463175100e+08	3.451464156890e+09	3.722956791910e+09
232.84000000	3.627982368526e+09	3.627989150400e+09	1.376923488600e+08	3.490296801540e+09	3.765681499260e+09
234.83000000	3.668677307520e+09	3.668684302900e+09	1.396456688000e+08	3.529038634100e+09	3.808329971700e+09
236.82000000	3.709285658412e+09	3.709292854700e+09	1.416061666800e+08	3.567686688020e+09	3.850899021380e+09
238.81000000	3.749804438876e+09	3.749811823800e+09	1.435737333700e+08	3.606238090430e+09	3.893385557170e+09
240.80000000	3.790230759123e+09	3.790238320300e+09	1.455482612600e+08	3.644690059040e+09	3.935786581560e+09
242.79000000	3.830561819587e+09	3.830569544900e+09	1.475296442100e+08	3.683039900690e+09	3.978099189110e+09
244.78000000	3.870794908654e+09	3.870802785900e+09	1.495177775300e+08	3.721285008370e+09	4.020320563430e+09
246.77000000	3.910927400427e+09	3.910935417700e+09	1.515125579700e+08	3.759422859730e+09	4.062447975670e+09
248.76000000	3.950956752529e+09	3.950964897900e+09	1.535138836700e+08	3.797451014230e+09	4.104478781570e+09
250.75000000	3.990880503958e+09	3.990888765700e+09	1.555216541700e+08	3.835367111530e+09	4.146410419870e+09
252.74000000	4.030696272980e+09	4.030704639500e+09	1.575357703400e+08	3.873168869160e+09	4.188240409840e+09
254.73000000	4.070401755079e+09	4.070410214800e+09	1.595561343900e+08	3.910854080410e+09	4.229966349190e+09
256.72000000	4.109994720948e+09	4.110003262600e+09	1.615826498600e+08	3.948420612740e+09	4.271585912460e+09
258.71000000	4.149473014535e+09	4.149481626900e+09	1.636152215600e+08	3.985866405340e+09	4.313096848460e+09
260.70000000	4.188834551142e+09	4.188843223000e+09	1.656537555400e+08	4.023189467460e+09	4.354496978540e+09
262.69000000	4.228077315569e+09	4.228086036000e+09	1.676981591200e+08	4.060387876880e+09	4.395784195120e+09
264.68000000	4.267199360312e+09	4.267208118600e+09	1.697483408500e+08	4.097459777750e+09	4.436956459450e+09
266.67000000	4.306198803816e+09	4.306207589100e+09	1.718042104400e+08	4.134403378660e+09	4.478011799540e+09
268.66000000	4.345073828776e+09	4.345082630600e+09	1.738656788000e+08	4.171216951800e+09	4.518948309400e+09
270.65000000	4.383822680485e+09	4.383831488400e+09	1.759326580200e+08	4.207898830380e+09	4.559764146420e+09
272.64000000	4.422443665242e+09	4.422452469000e+09	1.780050612800e+08	4.244447407720e+09	4.600457530280e+09
274.63000000	4.460935148791e+09	4.460943938200e+09	1.800828029200e+08	4.280861135280e+09	4.641026741120e+09
276.62000000	4.499295554830e+09	4.499304319900e+09	1.821657983800e+08	4.317138521520e+09	4.681470118280e+09
278.61000000	4.537523363547e+09	4.537532094400e+09	1.842539641700e+08	4.353278130230e+09	4.721786058570e+09
280.60000000	4.575617110215e+09	4.575625797200e+09	1.863472178700e+08	4.389278579330e+09	4.761973015070e+09
282.59000000	4.613575383829e+09	4.613584017300e+09	1.884454781300e+08	4.425138539170e+09	4.802029495430e+09
284.58000000	4.651396825778e+09	4.651405396300e+09	1.905486646200e+08	4.460856731680e+09	4.841954060920e+09
286.57000000	4.689080128570e+09	4.689088626800e+09	1.926566980200e+08	4.496431928780e+09	4.881745324820e+09
288.56000000	4.726624034591e+09	4.726632451400e+09	1.947695000400e+08	4.531862951360e+09	4.921401951440e+09
290.55000000	4.764027334907e+09	4.764035661200e+09	1.968869933800e+08	4.567148667820e+09	4.960922654580e+09
292.54000000	4.801288868101e+09	4.801297095100e+09	1.990091016900e+08	4.602287993410e+09	5.000306196790e+09
294.53000000	4.838407519149e+09	4.838415638000e+09	2.011357496100e+08	4.637279888390e+09	5.039551387610e+09
296.52000000	4.875382218330e+09	4.875390220400e+09	2.032668627200e+08	4.672123357680e+09	5.078657083120e+09
298.51000000	4.912211940170e+09	4.912219817000e+09	2.054023675300e+08	4.706817449470e+09	5.117622184530e+09
300.50000000	4.948895702420e+09	4.948903445700e+09	2.075421915000e+08	4.741361254200e+09	5.156445637200e+09
302.49000000	4.985432565065e+09	4.985440166600e+09	2.096862629800e+08	4.775753903620e+09	5.195126429580e+09
304.48000000	5.021821629359e+09	5.021829081000e+09	2.118345112200e+08	4.809994569780e+09	5.233663592220e+09
306.47000000	5.058062036897e+09	5.058069330800e+09	2.139868663800e+08	4.844082464420e+09	5.272056197180e+09
308.46000000	5.094152968709e+09	5.094160097000e+09	2.161432594800e+08	4.878016837520e+09	5.310303356480e+09
310.45000000	5.130093644376e+09	5.130100599400e+09	2.183036224200e+08	4.911796976980e+09	5.348404221820e+09
312.44000000	5.165883321183e+09	5.165890095500e+09	2.204678879600e+08	4.945422207540e+09	5.386357983460e+09
314.43000000	5.201521293288e+09	5.201527879500e+09	2.226359897100e+08	4.978891889790e+09	5.424163869210e+09
316.42000000	5.237006890916e+09	5.237013281700e+09	2.248078621000e+08	5.012205419600e+09	5.461821143800e+09
318.41000000	5.272339479572e+09	5.272345667900e+09	2.269834404100e+08	5.045362227490e+09	5.499329108310e+09
320.40000000	5.307518459281e+09	5.307524438100e+09	2.291626607300e+08	5.078361777370e+09	5.536687098830e+09
322.39000000	5.342543263844e+09	5.342549026400e+09	2.313454599600e+08	5.111203566440e+09	5.573894486360e+09
324.38000000	5.377413360116e+09	5.377418899700e+09	2.335317758200e+08	5.143887123880e+09	5.610950675520e+09
326.37000000	5.412128247295e+09	5.412133557300e+09	2.357215468100e+08	5.176412010490e+09	5.647855104110e+09
328.36000000	5.446687456241e+09	5.446692530300e+09	2.379147122100e+08	5.208777818090e+09	5.684607242510e+09
330.35000000	5.481090548799e+09	5.481095380600e+09	2.401112120800e+08	5.240984168520e+09	5.721206592680e+09
332.34000000	5.515337117146e+09	5.515341700600e+09	2.423109872600e+08	5.273030713340e+09	5.757652687860e+09
334.33000000	5.549426783150e+09	5.549431112200e+09	2.445139793400e+08	5.304917132860e+09	5.793945091540e+09
336.32000000	5.583359197743e+09	5.583363266500e+09	2.467201306700e+08	5.336643135830e+09	5.830083397170e+09
338.31000000	5.617134040312e+09	5.617137843100e+09	2.489293843500e+08	5.368208458750e+09	5.866067227450e+09
340.30000000	5.650751018094e+09	5.650754549200e+09	2.511416842100e+08	5.399612864990e+09	5.901896233410e+09
342.29000000	5.684209865597e+09	5.684213119700e+09	2.533569748200e+08	5.430856144880e+09	5.937570094520e+09
344.28000000	5.717510344020e+09	5.717513315700e+09	2.555752014600e+08	5.461938114240e+09	5.973088517160e+09
346.27000000	5.750652240693e+09	5.750654924800e+09	2.577963101500e+08	5.492858614650e+09	6.008451234950e+09
348.26000000	5.783635368524e+09	5.783637760000e+09	2.600202475900e+08	5.523617512410e+09	6.043658007590e+09
350.25000000	5.816459565460e+09	5.816461659300e+09	2.622469612100e+08	5.554214698090e+09	6.078708620510e+09
352.24000000	5.849124693952e+09	5.849126485400e+09	2.644763991200e+08	5.584650086280e+09	6.113602884520e+09
354.23000000	5.881630640439e+09	5.881632124900e+09	2.667085101400e+08	5.614923614760e+09	6.148340635040e+09
356.22000000	5.913977314832e+09	5.913978487800e+09	2.689432437500e+08	5.645035244050e+09	6.182921731550e+09
358.21000000	5.946164650015e+09	5.946165507000e+09	2.711805501100e+08	5.674984956890e+09	6.217346057110e+09
360.20000000	5.978192601346e+09	5.978193138200e+09	2.734203800800e+08	5.704772758120e+09	6.251613518280e+09
362.19000000	6.010061146175e+09	6.010061358700e+09	2.756626851300e+08	5.734398673570e+09	6.285724043830e+09
364.18000000	6.041770283367e+09	6.041770167600e+09	2.779074174300e+08	5.763862750170e+09	6.319677585030e+09
366.17000000	6.073320032830e+09	6.073319584900e+09	2.801545297900e+08	5.793165055110e+09	6.353474114690e+09
368.16000000	6.104710435053e+09	6.104709651200e+09	2.824039756700e+08	5.822305675530e+09	6.387113626870e+09
370.15000000	6.135941550653e+09	6.135940427400e+09	2.846557091400e+08	5.851284718260e+09	6.420596136540e+09
372.14000000	6.167013459925e+09	6.167011993700e+09	2.869096849300e+08	5.880102308770e+09	6.453921678630e+09
374.13000000	6.197926262403e+09	6.197924449800e+09	2.891658583900e+08	5.908758591410e+09	6.487090308190e+09
376.12000000	6.228680076425e+09	6.228677914300e+09	2.914241854900e+08	5.937253728810e+09	6.520102099790e+09
378.11000000	6.259275038705e+09	6.259272524000e+09	2.936846228100e+08	5.965587901190e+09	6.552957146810e+09
380.10000000	6.289711303916e+09	6.289708433600e+09	2.959471275300e+08	5.993761306070e+09	6.585655561130e+09
382.09000000	6.319989044265e+09	6.319985815600e+09	2.982116574500e+08	6.021774158150e+09	6.618197473050e+09
384.08000000	6.350108449099e+09	6.350104859300e+09	3.004781709400e+08	6.049626688360e+09	6.650583030240e+09
386.07000000	6.380069724487e+09	6.380065770900e+09	3.027466270000e+08	6.077319143900e+09	6.682812397900e+09
388.06000000	6.409873092836e+09	6.409868773000e+09	3.050169851600e+08	6.104851787840e+09	6.714885758160e+09
390.05000000	6.439518792490e+09	6.439514104100e+09	3.072892055700e+08	6.132224898530e+09	6.746803309670e+09
392.04000000	6.469007077351e+09	6.469002018200e+09	3.095632489400e+08	6.159438769260e+09	6.778565267140e+09
394.03000000	6.498338216495e+09	6.498332784400e+09	3.118390765200e+08	6.186493707880e+09	6.810171860920e+09
396.02000000	6.527512493799e+09	6.527506686700e+09	3.141166501700e+08	6.213390036530e+09	6.841623336870e+09
398.01000000	6.556530207575e+09	6.556524023700e+09	3.163959322600e+08	6.240128091440e+09	6.872919955960e+09
400.00000000	6.585391670199e+09	6.585385107700e+09	3.186768857200e+08	6.266708221980e+09	6.904061993420e+09
